trip_id,start_time,end_time,headway_secs,exact_times
"1.TA.93-241-2-j26-1.1.H","09:00:00","16:30:00","1800","0"
"2.TA.93-241-2-j26-1.1.H","09:00:00","17:00:00","1800","0"
"3.TA.93-241-2-j26-1.1.H","09:00:00","16:30:00","1800","0"
"5.TA.93-241-2-j26-1.1.H","09:00:00","16:30:00","1800","0"
"6.TA.93-241-2-j26-1.1.H","08:00:00","17:00:00","1800","0"
"7.TA.93-241-2-j26-1.1.H","09:00:00","15:30:00","1800","0"
"8.TA.93-241-2-j26-1.1.H","08:00:00","17:30:00","1800","0"
"12.TA.93-241-2-j26-1.2.R","08:00:00","18:00:00","1800","0"
"13.TA.93-241-2-j26-1.2.R","09:00:00","17:00:00","1800","0"
"15.TA.93-241-2-j26-1.2.R","09:00:00","16:00:00","1800","0"
"16.TA.93-241-2-j26-1.2.R","08:00:00","17:30:00","1800","0"
"17.TA.93-241-2-j26-1.2.R","09:00:00","17:00:00","1800","0"
"19.TA.93-241-2-j26-1.2.R","09:00:00","17:00:00","1800","0"
"1.TA.93-8-Y-j26-1.1.H","09:05:00","16:35:00","1800","0"
"2.TA.93-8-Y-j26-1.1.H","09:05:00","16:20:00","900","0"
"4.TA.93-8-Y-j26-1.2.R","08:25:00","16:25:00","1800","0"
"5.TA.93-8-Y-j26-1.2.R","08:25:00","16:10:00","900","0"
"1.TA.93-6X-Y-j26-1.1.H","08:15:00","16:45:00","900","0"
"2.TA.93-6X-Y-j26-1.2.R","08:15:00","16:00:00","900","0"
"1.TA.93-70-Y-j26-1.1.H","08:22:00","16:07:00","900","0"
"2.TA.93-70-Y-j26-1.2.R","08:22:00","16:37:00","900","0"
"1.TA.93-8F-Y-j26-1.1.H","08:45:00","16:15:00","900","0"
"2.TA.93-8F-Y-j26-1.2.R","08:45:00","15:45:00","900","0"
"1.TA.93-6W-Y-j26-1.1.H","08:20:00","17:00:00","1200","0"
"2.TA.93-6W-Y-j26-1.2.R","08:20:00","16:00:00","1200","0"
"1.TA.93-71-Y-j26-1.1.H","08:30:00","16:50:00","1200","0"
"2.TA.93-71-Y-j26-1.2.R","08:30:00","16:10:00","1200","0"
"1.TA.93-77-Y-j26-1.1.H","09:00:00","16:20:00","1200","0"
"2.TA.93-77-Y-j26-1.2.R","08:40:00","16:00:00","1200","0"
"1.TA.93-2K-Y-j26-1.1.H","09:00:00","16:30:00","60","0"
"2.TA.93-2K-Y-j26-1.1.H","08:30:00","16:30:00","60","0"
"3.TA.93-2K-Y-j26-1.1.H","09:00:00","16:15:00","60","0"
"4.TA.93-2K-Y-j26-1.2.R","08:50:00","16:15:00","60","0"
"5.TA.93-2K-Y-j26-1.2.R","08:30:00","16:30:00","60","0"
"6.TA.93-2K-Y-j26-1.2.R","08:50:00","16:30:00","60","0"
"1.TA.93-239-2-j26-1.1.H","09:30:00","16:30:00","60","0"
"2.TA.93-239-2-j26-1.1.H","09:00:00","16:30:00","60","0"
"3.TA.93-239-2-j26-1.2.R","09:30:00","16:30:00","60","0"
"4.TA.93-239-2-j26-1.2.R","09:00:00","16:30:00","60","0"
"1.TA.93-5K-Y-j26-1.1.H","09:00:00","16:00:00","60","0"
"2.TA.93-5K-Y-j26-1.2.R","09:00:00","16:00:00","60","0"
"1.TA.93-6D-Y-j26-1.1.H","13:00:00","19:00:00","1800","0"
"3.TA.93-6D-Y-j26-1.1.H","07:00:00","19:00:00","1800","0"
"5.TA.93-6D-Y-j26-1.1.H","06:00:00","12:00:00","1800","0"
"6.TA.93-6D-Y-j26-1.1.H","13:00:00","20:00:00","1800","0"
"8.TA.93-6D-Y-j26-1.2.R","13:00:00","19:00:00","1800","0"
"10.TA.93-6D-Y-j26-1.2.R","13:00:00","20:00:00","1800","0"
"11.TA.93-6D-Y-j26-1.2.R","06:00:00","12:00:00","1800","0"
"12.TA.93-6D-Y-j26-1.2.R","07:00:00","19:00:00","1800","0"
"1.TA.93-4Q-Y-j26-1.1.H","09:15:00","15:30:00","300","0"
"2.TA.93-4Q-Y-j26-1.1.H","09:15:00","15:30:00","300","0"
"3.TA.93-4Q-Y-j26-1.2.R","09:15:00","15:30:00","300","0"
"4.TA.93-4Q-Y-j26-1.2.R","09:15:00","15:30:00","300","0"
"17.TA.93-67-Y-j26-1.1.H","17:20:00","18:00:00","1200","0"
"61.TA.93-67-Y-j26-1.1.H","09:00:00","16:00:00","1200","0"
"71.TA.93-67-Y-j26-1.2.R","17:20:00","18:00:00","1200","0"
"121.TA.93-67-Y-j26-1.2.R","09:00:00","16:00:00","1200","0"
"1.TA.93-6S-Y-j26-1.1.H","16:45:00","17:00:00","900","0"
"2.TA.93-6S-Y-j26-1.1.H","07:50:00","13:00:00","600","0"
"3.TA.93-6S-Y-j26-1.1.H","08:30:00","17:10:00","1200","0"
"4.TA.93-6S-Y-j26-1.1.H","13:15:00","16:30:00","900","0"
"5.TA.93-6S-Y-j26-1.2.R","08:50:00","17:10:00","1200","0"
"6.TA.93-6S-Y-j26-1.2.R","17:15:00","17:30:00","900","0"
"7.TA.93-6S-Y-j26-1.2.R","08:00:00","13:00:00","600","0"
"8.TA.93-6S-Y-j26-1.2.R","13:15:00","17:00:00","900","0"
"1.TA.93-6Z-Y-j26-1.1.H","08:40:00","17:20:00","1200","0"
"2.TA.93-6Z-Y-j26-1.1.H","08:00:00","17:15:00","900","0"
"3.TA.93-6Z-Y-j26-1.1.H","17:30:00","17:45:00","900","0"
"4.TA.93-6Z-Y-j26-1.2.R","08:20:00","17:20:00","1200","0"
"5.TA.93-6Z-Y-j26-1.2.R","07:45:00","17:00:00","900","0"
"6.TA.93-6Z-Y-j26-1.2.R","17:15:00","17:30:00","900","0"
"1.TA.93-7X-Y-j26-1.1.H","09:20:00","16:20:00","1200","0"
"3.TA.93-7X-Y-j26-1.1.H","09:20:00","17:00:00","1200","0"
"5.TA.93-7X-Y-j26-1.2.R","09:00:00","16:00:00","1200","0"
"6.TA.93-7X-Y-j26-1.2.R","09:00:00","16:20:00","1200","0"
"1.TA.93-3M-Y-j26-1.1.H","09:00:00","16:30:00","60","0"
"2.TA.93-3M-Y-j26-1.1.H","09:00:00","17:00:00","60","0"
"3.TA.93-3M-Y-j26-1.2.R","09:00:00","17:00:00","60","0"
"4.TA.93-3M-Y-j26-1.2.R","09:00:00","16:30:00","60","0"
"1.TA.93-4A-Y-j26-1.1.H","08:30:00","16:30:00","60","0"
"2.TA.93-4A-Y-j26-1.1.H","10:00:00","17:30:00","60","0"
"3.TA.93-4A-Y-j26-1.2.R","08:30:00","16:30:00","60","0"
"4.TA.93-4A-Y-j26-1.2.R","10:00:00","17:30:00","60","0"
"1.TA.93-4O-Y-j26-1.1.H","08:45:00","15:45:00","1800","0"
"2.TA.93-4O-Y-j26-1.1.H","09:00:00","16:00:00","600","0"
"3.TA.93-4O-Y-j26-1.1.H","09:00:00","15:30:00","600","0"
"4.TA.93-4O-Y-j26-1.2.R","09:10:00","15:30:00","600","0"
"5.TA.93-4O-Y-j26-1.2.R","09:15:00","16:15:00","1800","0"
"6.TA.93-4O-Y-j26-1.2.R","09:10:00","16:00:00","600","0"
"1.TA.93-7S-Y-j26-1.1.H","09:10:00","17:30:00","1200","0"
"2.TA.93-7S-Y-j26-1.1.H","09:10:00","16:10:00","1200","0"
"3.TA.93-7S-Y-j26-1.2.R","09:30:00","16:30:00","1200","0"
"4.TA.93-7S-Y-j26-1.2.R","09:10:00","17:50:00","1200","0"
"1.TA.93-241-0-j26-1.1.H","09:00:00","16:50:00","60","0"
"2.TA.93-241-0-j26-1.1.H","08:30:00","17:50:00","60","0"
"3.TA.93-241-0-j26-1.2.R","08:30:00","18:00:00","60","0"
"4.TA.93-241-0-j26-1.2.R","09:00:00","17:00:00","60","0"
"1.TA.93-45-Y-j26-1.1.H","10:00:00","17:30:00","60","0"
"2.TA.93-45-Y-j26-1.1.H","08:30:00","16:30:00","60","0"
"3.TA.93-45-Y-j26-1.2.R","10:00:00","17:30:00","60","0"
"4.TA.93-45-Y-j26-1.2.R","08:30:00","16:30:00","60","0"
"1.TA.93-3S-Y-j26-1.1.H","08:55:00","16:30:00","60","0"
"2.TA.93-3S-Y-j26-1.1.H","08:55:00","16:15:00","60","0"
"3.TA.93-3S-Y-j26-1.2.R","08:50:00","16:30:00","60","0"
"4.TA.93-3S-Y-j26-1.2.R","08:50:00","16:15:00","60","0"
"1.TA.93-235-0-j26-1.1.H","06:15:00","21:00:00","60","0"
"2.TA.93-235-0-j26-1.2.R","06:15:00","21:00:00","60","0"
"1.TA.93-55-Y-j26-1.1.H","09:00:00","17:00:00","3600","0"
"2.TA.93-55-Y-j26-1.1.H","09:00:00","16:30:00","60","0"
"3.TA.93-55-Y-j26-1.2.R","09:00:00","17:00:00","3600","0"
"4.TA.93-55-Y-j26-1.2.R","09:00:00","16:30:00","60","0"
"1.TA.93-242-0-j26-1.1.H","17:00:00","21:45:00","900","0"
"2.TA.93-242-0-j26-1.1.H","09:00:00","16:45:00","900","0"
"3.TA.93-242-0-j26-1.1.H","09:00:00","16:45:00","900","0"
"4.TA.93-242-0-j26-1.1.H","10:00:00","15:00:00","900","0"
"5.TA.93-242-0-j26-1.1.H","09:00:00","17:45:00","900","0"
"6.TA.93-242-0-j26-1.1.H","18:00:00","20:00:00","1800","0"
"7.TA.93-242-0-j26-1.1.H","09:00:00","16:45:00","900","0"
"8.TA.93-242-0-j26-1.2.R","09:00:00","17:00:00","900","0"
"9.TA.93-242-0-j26-1.2.R","09:00:00","16:45:00","900","0"
"10.TA.93-242-0-j26-1.2.R","17:15:00","22:00:00","900","0"
"11.TA.93-242-0-j26-1.2.R","09:00:00","17:45:00","900","0"
"12.TA.93-242-0-j26-1.2.R","18:00:00","22:00:00","1800","0"
"13.TA.93-242-0-j26-1.2.R","09:00:00","17:00:00","900","0"
"14.TA.93-242-0-j26-1.2.R","10:00:00","15:00:00","900","0"
"1.TA.93-76-Y-j26-1.1.H","17:20:00","17:35:00","900","0"
"2.TA.93-76-Y-j26-1.1.H","08:50:00","17:10:00","1200","0"
"3.TA.93-76-Y-j26-1.1.H","08:05:00","17:05:00","900","0"
"4.TA.93-76-Y-j26-1.2.R","08:30:00","16:50:00","1200","0"
"5.TA.93-76-Y-j26-1.2.R","07:50:00","16:20:00","900","0"
"6.TA.93-76-Y-j26-1.2.R","16:35:00","16:50:00","900","0"
"1.TA.93-7K-Y-j26-1.1.H","09:00:00","16:20:00","1200","0"
"3.TA.93-7K-Y-j26-1.1.H","09:00:00","17:40:00","1200","0"
"4.TA.93-7K-Y-j26-1.2.R","09:00:00","18:00:00","1200","0"
"6.TA.93-7K-Y-j26-1.2.R","09:00:00","16:20:00","1200","0"
"2.TA.93-7Y-Y-j26-1.1.H","09:15:00","16:55:00","1200","0"
"3.TA.93-7Y-Y-j26-1.1.H","09:15:00","16:15:00","1200","0"
"5.TA.93-7Y-Y-j26-1.2.R","09:10:00","16:30:00","1200","0"
"6.TA.93-7Y-Y-j26-1.2.R","09:10:00","16:10:00","1200","0"
"1.TA.93-47-Y-j26-1.1.H","10:00:00","17:30:00","60","0"
"2.TA.93-47-Y-j26-1.1.H","08:30:00","16:30:00","60","0"
"3.TA.93-47-Y-j26-1.2.R","08:30:00","16:30:00","60","0"
"4.TA.93-47-Y-j26-1.2.R","10:00:00","17:30:00","60","0"
"1.TA.93-260-0-j26-1.1.H","08:30:00","16:30:00","900","0"
"2.TA.93-260-0-j26-1.1.H","08:30:00","17:00:00","1800","0"
"3.TA.93-260-0-j26-1.2.H","09:10:00","16:40:00","1800","0"
"4.TA.93-260-0-j26-1.2.H","08:55:00","15:55:00","900","0"
"5.TA.93-260-0-j26-1.3.R","08:30:00","16:00:00","900","0"
"6.TA.93-260-0-j26-1.3.R","08:30:00","17:00:00","1800","0"
"7.TA.93-260-0-j26-1.4.R","08:35:00","15:50:00","900","0"
"8.TA.93-260-0-j26-1.4.R","08:35:00","16:35:00","1800","0"
"1.TA.93-265-2-j26-1.1.H","18:30:00","19:00:00","1800","0"
"2.TA.93-265-2-j26-1.1.H","20:00:00","22:30:00","1800","0"
"3.TA.93-265-2-j26-1.1.H","09:00:00","18:00:00","1800","0"
"4.TA.93-265-2-j26-1.1.H","09:00:00","17:00:00","1800","0"
"5.TA.93-265-2-j26-1.1.H","10:00:00","17:00:00","1800","0"
"6.TA.93-265-2-j26-1.2.R","09:00:00","17:00:00","1800","0"
"7.TA.93-265-2-j26-1.2.R","20:00:00","22:30:00","1800","0"
"8.TA.93-265-2-j26-1.2.R","09:00:00","18:00:00","1800","0"
"9.TA.93-265-2-j26-1.2.R","10:00:00","17:00:00","1800","0"
"10.TA.93-265-2-j26-1.2.R","18:30:00","19:00:00","1800","0"
"1.TA.93-7F-Y-j26-1.1.H","09:05:00","16:45:00","1200","0"
"2.TA.93-7F-Y-j26-1.1.H","09:00:00","16:30:00","900","0"
"3.TA.93-7F-Y-j26-1.2.R","08:45:00","15:45:00","900","0"
"4.TA.93-7F-Y-j26-1.2.R","08:45:00","16:25:00","1200","0"
"1.TA.93-82-Y-j26-1.1.H","08:30:00","17:30:00","1800","0"
"3.TA.93-82-Y-j26-1.1.H","09:00:00","12:00:00","1800","0"
"4.TA.93-82-Y-j26-1.1.H","18:00:00","18:30:00","1800","0"
"5.TA.93-82-Y-j26-1.1.H","13:00:00","17:00:00","1800","0"
"6.TA.93-82-Y-j26-1.2.R","09:00:00","12:00:00","1800","0"
"7.TA.93-82-Y-j26-1.2.R","13:00:00","17:00:00","1800","0"
"8.TA.93-82-Y-j26-1.2.R","08:30:00","17:30:00","1800","0"
"10.TA.93-82-Y-j26-1.2.R","18:00:00","18:30:00","1800","0"
"1.TA.93-236-0-j26-1.1.H","10:00:00","17:00:00","900","0"
"2.TA.93-236-0-j26-1.2.R","10:00:00","17:00:00","900","0"
"1.TA.93-TBE-j26-1.1.H","07:20:00","11:20:00","3600","0"
"2.TA.93-TBE-j26-1.1.H","13:20:00","17:20:00","3600","0"
"4.TA.93-TBE-j26-1.1.H","12:20:00","12:50:00","1800","0"
"5.TA.93-TBE-j26-1.1.H","08:20:00","11:20:00","3600","0"
"7.TA.93-TBE-j26-1.1.H","08:20:00","11:20:00","3600","0"
"8.TA.93-TBE-j26-1.1.H","12:20:00","12:50:00","1800","0"
"9.TA.93-TBE-j26-1.1.H","13:20:00","18:20:00","3600","0"
"10.TA.93-TBE-j26-1.1.H","07:20:00","11:20:00","3600","0"
"15.TA.93-TBE-j26-1.1.H","13:20:00","17:20:00","3600","0"
"16.TA.93-TBE-j26-1.1.H","12:50:00","17:50:00","3600","0"
"17.TA.93-TBE-j26-1.1.H","07:50:00","10:50:00","3600","0"
"18.TA.93-TBE-j26-1.1.H","07:20:00","11:20:00","3600","0"
"19.TA.93-TBE-j26-1.1.H","13:20:00","18:20:00","3600","0"
"21.TA.93-TBE-j26-1.1.H","13:20:00","18:20:00","3600","0"
"29.TA.93-TBE-j26-1.2.R","12:20:00","12:50:00","1800","0"
"30.TA.93-TBE-j26-1.2.R","13:20:00","18:20:00","3600","0"
"31.TA.93-TBE-j26-1.2.R","13:20:00","17:20:00","3600","0"
"34.TA.93-TBE-j26-1.2.R","07:20:00","11:20:00","3600","0"
"35.TA.93-TBE-j26-1.2.R","13:20:00","18:20:00","3600","0"
"37.TA.93-TBE-j26-1.2.R","07:20:00","11:20:00","3600","0"
"38.TA.93-TBE-j26-1.2.R","12:20:00","12:50:00","1800","0"
"39.TA.93-TBE-j26-1.2.R","07:50:00","10:50:00","3600","0"
"43.TA.93-TBE-j26-1.2.R","13:20:00","18:20:00","3600","0"
"44.TA.93-TBE-j26-1.2.R","12:50:00","17:50:00","3600","0"
"47.TA.93-TBE-j26-1.2.R","08:20:00","11:20:00","3600","0"
"49.TA.93-TBE-j26-1.2.R","07:20:00","11:20:00","3600","0"
"50.TA.93-TBE-j26-1.2.R","13:20:00","17:20:00","3600","0"
"54.TA.93-TBE-j26-1.2.R","08:20:00","11:20:00","3600","0"
"1.TA.93-265-0-j26-1.1.H","05:00:00","24:15:00","300","0"
"2.TA.93-265-0-j26-1.2.R","05:00:00","24:15:00","300","0"
"1.TA.93-LKM-j26-1.1.H","09:15:00","17:15:00","3600","0"
"2.TA.93-LKM-j26-1.1.H","09:00:00","17:00:00","3600","0"
"3.TA.93-LKM-j26-1.1.H","08:00:00","18:15:00","900","0"
"4.TA.93-LKM-j26-1.1.H","09:00:00","17:00:00","3600","0"
"5.TA.93-LKM-j26-1.1.H","09:15:00","17:15:00","3600","0"
"6.TA.93-LKM-j26-1.2.R","09:15:00","17:15:00","3600","0"
"7.TA.93-LKM-j26-1.2.R","09:15:00","17:15:00","3600","0"
"8.TA.93-LKM-j26-1.2.R","09:00:00","17:00:00","3600","0"
"9.TA.93-LKM-j26-1.2.R","09:00:00","17:00:00","3600","0"
"10.TA.93-LKM-j26-1.2.R","08:00:00","18:15:00","900","0"
"1.TA.93-230-3-j26-1.1.H","08:30:00","15:45:00","900","0"
"2.TA.93-230-3-j26-1.1.H","07:00:00","16:15:00","900","0"
"5.TA.93-230-3-j26-1.1.H","08:30:00","15:30:00","900","0"
"6.TA.93-230-3-j26-1.2.R","07:00:00","16:15:00","900","0"
"9.TA.93-230-3-j26-1.2.R","08:30:00","16:30:00","900","0"
"10.TA.93-230-3-j26-1.2.R","08:30:00","16:15:00","900","0"
"1.TA.93-6N-Y-j26-1.1.H","08:00:00","18:00:00","1800","0"
"2.TA.93-6N-Y-j26-1.1.H","08:00:00","17:00:00","1800","0"
"3.TA.93-6N-Y-j26-1.1.H","08:30:00","17:00:00","600","0"
"4.TA.93-6N-Y-j26-1.2.R","08:00:00","18:00:00","1800","0"
"5.TA.93-6N-Y-j26-1.2.R","08:30:00","16:30:00","600","0"
"6.TA.93-6N-Y-j26-1.2.R","08:00:00","17:00:00","1800","0"
"2.TA.93-7V-Y-j26-1.1.H","08:30:00","16:30:00","1800","0"
"1.TA.93-7V-Y-j26-1.1.H","09:00:00","16:30:00","900","0"
"4.TA.93-7V-Y-j26-1.2.R","08:45:00","16:15:00","1800","0"
"3.TA.93-7V-Y-j26-1.2.R","09:00:00","16:00:00","900","0"
"1.TA.93-255-6-j26-1.1.H","08:00:00","18:00:00","1800","0"
"4.TA.93-255-6-j26-1.1.H","08:00:00","17:30:00","1800","0"
"6.TA.93-255-6-j26-1.1.H","08:00:00","19:00:00","1800","0"
"7.TA.93-255-6-j26-1.1.H","09:00:00","16:30:00","1800","0"
"10.TA.93-255-6-j26-1.2.R","08:00:00","19:00:00","1800","0"
"11.TA.93-255-6-j26-1.2.R","08:00:00","18:00:00","1800","0"
"12.TA.93-255-6-j26-1.2.R","08:00:00","17:30:00","1800","0"
"15.TA.93-255-6-j26-1.2.R","09:00:00","16:30:00","1800","0"
"2.TA.93-262-1-j26-1.1.H","08:45:00","18:45:00","1800","0"
"3.TA.93-262-1-j26-1.1.H","07:45:00","19:15:00","1800","0"
"4.TA.93-262-1-j26-1.1.H","10:15:00","17:15:00","1800","0"
"6.TA.93-262-1-j26-1.1.H","08:45:00","18:15:00","1800","0"
"8.TA.93-262-1-j26-1.2.R","07:45:00","19:15:00","1800","0"
"11.TA.93-262-1-j26-1.2.R","08:45:00","18:15:00","1800","0"
"12.TA.93-262-1-j26-1.2.R","08:45:00","18:45:00","1800","0"
"14.TA.93-262-1-j26-1.2.R","10:15:00","17:15:00","1800","0"
"2.TA.93-7J-Y-j26-1.1.H","08:30:00","17:00:00","1800","0"
"3.TA.93-7J-Y-j26-1.1.H","08:15:00","16:00:00","900","0"
"4.TA.93-7J-Y-j26-1.2.R","08:15:00","16:00:00","900","0"
"5.TA.93-7J-Y-j26-1.2.R","08:00:00","16:30:00","1800","0"
"1.TA.93-7Z-Y-j26-1.1.H","07:55:00","16:55:00","1800","0"
"2.TA.93-7Z-Y-j26-1.1.H","06:55:00","18:55:00","1800","0"
"3.TA.93-7Z-Y-j26-1.2.R","06:55:00","18:55:00","1800","0"
"4.TA.93-7Z-Y-j26-1.2.R","07:55:00","16:55:00","1800","0"
"1.TA.93-8M-Y-j26-1.1.H","08:00:00","18:00:00","1800","0"
"4.TA.93-8M-Y-j26-1.1.H","18:30:00","20:00:00","1800","0"
"9.TA.93-8M-Y-j26-1.2.R","08:00:00","18:00:00","1800","0"
"17.TA.93-8M-Y-j26-1.2.R","18:30:00","20:00:00","1800","0"
"1.TA.93-4T-Y-j26-1.1.H","08:30:00","17:00:00","60","0"
"2.TA.93-4T-Y-j26-1.1.H","08:30:00","17:00:00","60","0"
"3.TA.93-4T-Y-j26-1.2.R","08:30:00","17:00:00","60","0"
"4.TA.93-4T-Y-j26-1.2.R","08:30:00","17:00:00","60","0"
"1.TA.93-A-Y-j26-1.1.H","09:00:00","16:30:00","60","0"
"2.TA.93-A-Y-j26-1.1.H","09:00:00","12:45:00","60","0"
"3.TA.93-A-Y-j26-1.1.H","13:30:00","17:00:00","60","0"
"4.TA.93-A-Y-j26-1.2.R","09:00:00","16:30:00","60","0"
"5.TA.93-A-Y-j26-1.2.R","13:30:00","17:00:00","60","0"
"6.TA.93-A-Y-j26-1.2.R","09:00:00","12:45:00","60","0"
"1.TA.93-6G-Y-j26-1.1.H","06:10:00","11:50:00","1200","0"
"2.TA.93-6G-Y-j26-1.1.H","12:50:00","18:30:00","1200","0"
"3.TA.93-6G-Y-j26-1.1.H","14:50:00","18:50:00","1200","0"
"4.TA.93-6G-Y-j26-1.1.H","12:50:00","18:50:00","1200","0"
"5.TA.93-6G-Y-j26-1.1.H","07:10:00","11:50:00","1200","0"
"8.TA.93-6G-Y-j26-1.1.H","06:10:00","07:50:00","1200","0"
"10.TA.93-6G-Y-j26-1.2.R","15:00:00","19:00:00","1200","0"
"13.TA.93-6G-Y-j26-1.2.R","13:00:00","19:00:00","1200","0"
"14.TA.93-6G-Y-j26-1.2.R","06:20:00","08:00:00","1200","0"
"15.TA.93-6G-Y-j26-1.2.R","06:20:00","12:00:00","1200","0"
"17.TA.93-6G-Y-j26-1.2.R","07:20:00","12:00:00","1200","0"
"18.TA.93-6G-Y-j26-1.2.R","13:00:00","18:40:00","1200","0"
"2.TA.93-87-Y-j26-1.1.H","08:30:00","12:00:00","1800","0"
"3.TA.93-87-Y-j26-1.1.H","13:00:00","17:30:00","1800","0"
"4.TA.93-87-Y-j26-1.1.H","13:00:00","16:30:00","1800","0"
"5.TA.93-87-Y-j26-1.1.H","08:30:00","12:00:00","1800","0"
"7.TA.93-87-Y-j26-1.2.R","13:00:00","17:30:00","1800","0"
"8.TA.93-87-Y-j26-1.2.R","13:00:00","16:30:00","1800","0"
"10.TA.93-87-Y-j26-1.2.R","08:30:00","12:00:00","1800","0"
"11.TA.93-87-Y-j26-1.2.R","08:30:00","12:00:00","1800","0"
"1.TA.93-229-0-j26-1.1.H","08:40:00","16:45:00","60","0"
"2.TA.93-229-0-j26-1.1.H","08:10:00","17:00:00","60","0"
"3.TA.93-229-0-j26-1.1.H","08:40:00","16:30:00","60","0"
"4.TA.93-229-0-j26-1.1.H","08:40:00","15:50:00","60","0"
"5.TA.93-229-0-j26-1.1.H","08:40:00","16:30:00","60","0"
"6.TA.93-229-0-j26-1.1.H","08:40:00","15:50:00","60","0"
"8.TA.93-229-0-j26-1.2.R","08:40:00","16:40:00","60","0"
"9.TA.93-229-0-j26-1.2.R","08:40:00","16:30:00","60","0"
"10.TA.93-229-0-j26-1.2.R","08:40:00","16:45:00","60","0"
"11.TA.93-229-0-j26-1.2.R","08:40:00","15:50:00","60","0"
"12.TA.93-229-0-j26-1.2.R","08:40:00","15:50:00","60","0"
"13.TA.93-229-0-j26-1.2.R","08:10:00","17:00:00","60","0"
"1.TA.93-228-6-j26-1.1.H","07:00:00","16:15:00","60","0"
"2.TA.93-228-6-j26-1.1.H","09:00:00","16:15:00","60","0"
"3.TA.93-228-6-j26-1.1.H","09:00:00","16:00:00","60","0"
"4.TA.93-228-6-j26-1.1.H","09:00:00","15:30:00","60","0"
"5.TA.93-228-6-j26-1.1.H","09:00:00","15:30:00","60","0"
"6.TA.93-228-6-j26-1.2.R","07:00:00","16:30:00","60","0"
"7.TA.93-228-6-j26-1.2.R","09:00:00","16:15:00","60","0"
"8.TA.93-228-6-j26-1.2.R","09:00:00","16:30:00","60","0"
"9.TA.93-228-6-j26-1.2.R","09:00:00","15:30:00","60","0"
"10.TA.93-228-6-j26-1.2.R","09:00:00","15:45:00","60","0"
"1.TA.93-3-Y-j26-1.1.H","09:00:00","16:15:00","60","0"
"2.TA.93-3-Y-j26-1.1.H","09:00:00","16:30:00","60","0"
"3.TA.93-3-Y-j26-1.1.H","08:15:00","16:30:00","60","0"
"4.TA.93-3-Y-j26-1.2.R","08:15:00","16:30:00","60","0"
"5.TA.93-3-Y-j26-1.2.R","09:00:00","16:15:00","60","0"
"6.TA.93-3-Y-j26-1.2.R","09:00:00","16:30:00","60","0"
"1.TA.93-229-A-j26-1.1.H","08:00:00","18:00:00","300","0"
"2.TA.93-229-A-j26-1.1.H","08:30:00","18:00:00","300","0"
"3.TA.93-229-A-j26-1.1.H","08:30:00","17:30:00","300","0"
"4.TA.93-229-A-j26-1.1.H","08:30:00","16:20:00","300","0"
"5.TA.93-229-A-j26-1.1.H","08:30:00","16:20:00","300","0"
"6.TA.93-229-A-j26-1.1.H","08:30:00","17:00:00","300","0"
"7.TA.93-229-A-j26-1.1.H","08:30:00","17:20:00","300","0"
"8.TA.93-229-A-j26-1.2.R","08:30:00","17:30:00","300","0"
"9.TA.93-229-A-j26-1.2.R","08:30:00","17:20:00","300","0"
"10.TA.93-229-A-j26-1.2.R","08:30:00","16:20:00","300","0"
"11.TA.93-229-A-j26-1.2.R","08:30:00","17:20:00","300","0"
"12.TA.93-229-A-j26-1.2.R","08:30:00","17:00:00","300","0"
"13.TA.93-229-A-j26-1.2.R","08:00:00","18:00:00","300","0"
"14.TA.93-229-A-j26-1.2.R","08:30:00","16:20:00","300","0"
"1.TA.93-4V-Y-j26-1.1.H","09:30:00","18:00:00","60","0"
"2.TA.93-4V-Y-j26-1.2.R","09:30:00","18:00:00","60","0"
"1.TA.93-56-Y-j26-1.1.H","09:00:00","16:30:00","60","0"
"2.TA.93-56-Y-j26-1.2.R","09:00:00","16:30:00","60","0"
"1.TA.93-58-Y-j26-1.1.H","09:00:00","16:30:00","60","0"
"2.TA.93-58-Y-j26-1.2.R","09:00:00","16:30:00","60","0"
"1.TA.93-5C-Y-j26-1.1.H","09:00:00","16:15:00","60","0"
"2.TA.93-5C-Y-j26-1.2.R","09:00:00","16:15:00","60","0"
"1.TA.93-5J-Y-j26-1.1.H","09:00:00","16:00:00","60","0"
"2.TA.93-5J-Y-j26-1.2.R","09:00:00","16:00:00","60","0"
"1.TA.93-5L-Y-j26-1.1.H","09:00:00","16:00:00","60","0"
"2.TA.93-5L-Y-j26-1.2.R","09:00:00","16:00:00","60","0"
"1.TA.93-229-B-j26-1.1.H","08:50:00","16:00:00","600","0"
"2.TA.93-229-B-j26-1.1.H","08:50:00","15:40:00","600","0"
"3.TA.93-229-B-j26-1.1.H","08:50:00","15:40:00","600","0"
"4.TA.93-229-B-j26-1.1.H","08:50:00","16:20:00","600","0"
"5.TA.93-229-B-j26-1.1.H","08:50:00","16:40:00","600","0"
"6.TA.93-229-B-j26-1.1.H","08:20:00","16:40:00","600","0"
"7.TA.93-229-B-j26-1.2.R","08:50:00","16:20:00","600","0"
"8.TA.93-229-B-j26-1.2.R","08:50:00","15:40:00","600","0"
"9.TA.93-229-B-j26-1.2.R","08:50:00","16:40:00","600","0"
"10.TA.93-229-B-j26-1.2.R","08:50:00","15:40:00","600","0"
"11.TA.93-229-B-j26-1.2.R","08:20:00","16:50:00","600","0"
